meter_id,dt_id,feeder_id,zone,sanctioned_load,tariff_type,lat,long
M01574,DT-431,FDR-008,Jayanagar,4.6,LT2-domestic,12.909369,77.626419
M01575,DT-431,FDR-008,Jayanagar,4.1,LT2-domestic,12.910978,77.627298
M01576,DT-431,FDR-008,Jayanagar,1.4,LT2-domestic,12.909714,77.627417
M01577,DT-431,FDR-008,Jayanagar,3.3,LT2-domestic,12.910999,77.627645
M01578,DT-431,FDR-008,Jayanagar,4.2,LT2-domestic,12.909121,77.626434
M01579,DT-431,FDR-008,Jayanagar,4.5,LT2-domestic,12.910152,77.628298
M01580,DT-431,FDR-008,Jayanagar,5.0,LT2-domestic,12.908874,77.627838
M01581,DT-431,FDR-008,Jayanagar,4.4,LT2-domestic,12.909248,77.627048
M01582,DT-431,FDR-008,Jayanagar,2.3,LT2-domestic,12.908787,77.626307
M01583,DT-431,FDR-008,Jayanagar,3.3,LT2-domestic,12.910319,77.627887
M01584,DT-431,FDR-008,Jayanagar,3.2,LT2-domestic,12.908406,77.627806
M01585,DT-431,FDR-008,Jayanagar,2.7,LT2-domestic,12.910238,77.626808
M01586,DT-431,FDR-008,Jayanagar,1.5,LT2-domestic,12.908579,77.627994
M01587,DT-431,FDR-008,Jayanagar,2.9,LT2-domestic,12.908678,77.625948
M01588,DT-431,FDR-008,Jayanagar,2.0,LT2-domestic,12.909023,77.628454
M01589,DT-431,FDR-008,Jayanagar,3.9,LT2-domestic,12.91182,77.625186
M01590,DT-431,FDR-008,Jayanagar,3.2,LT2-domestic,12.909665,77.627345
M01591,DT-431,FDR-008,Jayanagar,1.8,LT2-domestic,12.909463,77.627385
H81592,DT-431,FDR-008,Jayanagar,3.6,LT2-domestic,12.907849,77.627849
M01593,DT-431,FDR-008,Jayanagar,1.6,LT2-domestic,12.911166,77.626229
M01594,DT-431,FDR-008,Jayanagar,2.5,LT2-domestic,12.910188,77.625613
M01595,DT-431,FDR-008,Jayanagar,2.7,LT2-domestic,12.909441,77.626862
M01596,DT-431,FDR-008,Jayanagar,3.8,LT2-domestic,12.909551,77.62725
M01597,DT-431,FDR-008,Jayanagar,2.5,LT2-domestic,12.907969,77.627186
M01598,DT-431,FDR-008,Jayanagar,3.1,LT2-domestic,12.909438,77.626634
M01599,DT-431,FDR-008,Jayanagar,4.9,LT2-domestic,12.910644,77.626039
M01600,DT-432,FDR-009,Jayanagar,2.0,LT2-domestic,12.875732,77.650331
M01601,DT-432,FDR-009,Jayanagar,4.4,LT2-domestic,12.876501,77.651523
M01602,DT-432,FDR-009,Jayanagar,4.3,LT2-domestic,12.876097,77.650586
M01603,DT-432,FDR-009,Jayanagar,4.0,LT2-domestic,12.875304,77.651517
M01604,DT-432,FDR-009,Jayanagar,2.0,LT2-domestic,12.87658,77.651084
M01605,DT-432,FDR-009,Jayanagar,4.0,LT2-domestic,12.876705,77.650395
M01606,DT-432,FDR-009,Jayanagar,27.1,LT5-commercial,12.877388,77.651502
M01607,DT-432,FDR-009,Jayanagar,2.5,LT2-domestic,12.878066,77.65109
M01608,DT-432,FDR-009,Jayanagar,1.1,LT2-domestic,12.87619,77.650603
M01609,DT-432,FDR-009,Jayanagar,2.9,LT2-domestic,12.877339,77.652507
M01610,DT-432,FDR-009,Jayanagar,17.9,LT5-commercial,12.878165,77.651951
M01611,DT-432,FDR-009,Jayanagar,4.7,LT2-domestic,12.877302,77.650034
M01612,DT-432,FDR-009,Jayanagar,4.6,LT2-domestic,12.874588,77.65088
M01613,DT-432,FDR-009,Jayanagar,1.7,LT2-domestic,12.876568,77.651852
M01614,DT-432,FDR-009,Jayanagar,4.7,LT2-domestic,12.876487,77.651893
M01615,DT-432,FDR-009,Jayanagar,3.3,LT2-domestic,12.877854,77.652033
M01616,DT-432,FDR-009,Jayanagar,2.4,LT2-domestic,12.876263,77.651546
M01617,DT-432,FDR-009,Jayanagar,28.5,LT5-commercial,12.874761,77.650492
M01618,DT-432,FDR-009,Jayanagar,4.8,LT2-domestic,12.87723,77.652729
M01619,DT-432,FDR-009,Jayanagar,3.0,LT2-domestic,12.87646,77.649798
M01620,DT-432,FDR-009,Jayanagar,3.7,LT2-domestic,12.876271,77.649087
M01621,DT-432,FDR-009,Jayanagar,1.3,LT2-domestic,12.876785,77.649906
M01622,DT-432,FDR-009,Jayanagar,3.1,LT2-domestic,12.877655,77.649534
H81623,DT-432,FDR-009,Jayanagar,3.8,LT2-domestic,12.877884,77.650055
M01624,DT-432,FDR-009,Jayanagar,1.8,LT2-domestic,12.878236,77.651055
M01625,DT-432,FDR-009,Jayanagar,3.1,LT2-domestic,12.878276,77.652884
M01626,DT-432,FDR-009,Jayanagar,3.6,LT2-domestic,12.877378,77.651624
M01627,DT-432,FDR-009,Jayanagar,4.2,LT2-domestic,12.876049,77.649339
M01628,DT-432,FDR-009,Jayanagar,3.5,LT2-domestic,12.877398,77.650917
M01629,DT-432,FDR-009,Jayanagar,1.7,LT2-domestic,12.87778,77.648965
M01630,DT-432,FDR-009,Jayanagar,4.5,LT2-domestic,12.876649,77.651396
M01631,DT-432,FDR-009,Jayanagar,1.3,LT2-domestic,12.875,77.649477
M01632,DT-432,FDR-009,Jayanagar,4.9,LT2-domestic,12.875082,77.650224
M01633,DT-432,FDR-009,Jayanagar,2.5,LT2-domestic,12.878049,77.650471
M01634,DT-432,FDR-009,Jayanagar,1.3,LT2-domestic,12.877324,77.650185
M01635,DT-432,FDR-009,Jayanagar,2.4,LT2-domestic,12.875976,77.651034
M01636,DT-432,FDR-009,Jayanagar,2.2,LT2-domestic,12.875278,77.650859
M01637,DT-432,FDR-009,Jayanagar,3.2,LT2-domestic,12.877491,77.649668
M01638,DT-432,FDR-009,Jayanagar,4.6,LT2-domestic,12.87725,77.651885
M01639,DT-432,FDR-009,Jayanagar,1.3,LT2-domestic,12.875384,77.650785
M01640,DT-432,FDR-009,Jayanagar,1.8,LT2-domestic,12.875813,77.651638
M01641,DT-432,FDR-009,Jayanagar,1.5,LT2-domestic,12.875364,77.650103
M01642,DT-432,FDR-009,Jayanagar,3.3,LT2-domestic,12.87603,77.649762
H81643,DT-432,FDR-009,Jayanagar,4.4,LT2-domestic,12.875798,77.651162
M01644,DT-432,FDR-009,Jayanagar,3.9,LT2-domestic,12.876537,77.649461
M01645,DT-432,FDR-009,Jayanagar,3.6,LT2-domestic,12.876114,77.649394
M01646,DT-432,FDR-009,Jayanagar,3.9,LT2-domestic,12.876904,77.651575
M01647,DT-432,FDR-009,Jayanagar,1.0,LT2-domestic,12.875812,77.649191
M01648,DT-432,FDR-009,Jayanagar,2.4,LT2-domestic,12.87885,77.649896
M01649,DT-432,FDR-009,Jayanagar,1.5,LT2-domestic,12.876916,77.64908
M01650,DT-433,FDR-009,Jayanagar,2.3,LT2-domestic,12.86843,77.676225
M01651,DT-433,FDR-009,Jayanagar,4.5,LT2-domestic,12.867156,77.67568
M01652,DT-433,FDR-009,Jayanagar,1.7,LT2-domestic,12.867466,77.67521
M01653,DT-433,FDR-009,Jayanagar,3.7,LT2-domestic,12.86864,77.674703
M01654,DT-433,FDR-009,Jayanagar,4.9,LT2-domestic,12.870397,77.675118
M01655,DT-433,FDR-009,Jayanagar,4.9,LT2-domestic,12.868216,77.67498
M01656,DT-433,FDR-009,Jayanagar,4.4,LT2-domestic,12.868612,77.676715
M01657,DT-433,FDR-009,Jayanagar,1.6,LT2-domestic,12.867194,77.674553
M01658,DT-433,FDR-009,Jayanagar,2.8,LT2-domestic,12.869062,77.676627
M01659,DT-433,FDR-009,Jayanagar,3.9,LT2-domestic,12.868506,77.675667
M01660,DT-433,FDR-009,Jayanagar,4.0,LT2-domestic,12.86911,77.675962
M01661,DT-433,FDR-009,Jayanagar,4.3,LT2-domestic,12.867896,77.67622
M01662,DT-433,FDR-009,Jayanagar,3.6,LT2-domestic,12.868235,77.676796
M01663,DT-433,FDR-009,Jayanagar,4.4,LT2-domestic,12.869128,77.674249
M01664,DT-433,FDR-009,Jayanagar,3.6,LT2-domestic,12.869202,77.676392
M01665,DT-433,FDR-009,Jayanagar,1.9,LT2-domestic,12.869346,77.675006
M01666,DT-433,FDR-009,Jayanagar,1.7,LT2-domestic,12.868066,77.676015
M01667,DT-433,FDR-009,Jayanagar,1.6,LT2-domestic,12.869593,77.676867
M01668,DT-433,FDR-009,Jayanagar,1.5,LT2-domestic,12.868164,77.675847
M01669,DT-433,FDR-009,Jayanagar,2.7,LT2-domestic,12.868281,77.675006
M01670,DT-433,FDR-009,Jayanagar,3.9,LT2-domestic,12.867308,77.677002
M01671,DT-433,FDR-009,Jayanagar,3.7,LT2-domestic,12.868247,77.676629
M01672,DT-433,FDR-009,Jayanagar,2.3,LT2-domestic,12.866918,77.676476
M01673,DT-433,FDR-009,Jayanagar,36.1,LT5-commercial,12.868301,77.677301
M01674,DT-433,FDR-009,Jayanagar,3.7,LT2-domestic,12.868131,77.676151
M01675,DT-433,FDR-009,Jayanagar,1.7,LT2-domestic,12.867389,77.675225
M01676,DT-433,FDR-009,Jayanagar,2.5,LT2-domestic,12.866666,77.676525
M01677,DT-433,FDR-009,Jayanagar,1.8,LT2-domestic,12.869879,77.674885
M01678,DT-433,FDR-009,Jayanagar,27.9,LT5-commercial,12.867344,77.676771
M01679,DT-433,FDR-009,Jayanagar,4.2,LT2-domestic,12.867035,77.676524
M01680,DT-433,FDR-009,Jayanagar,2.9,LT2-domestic,12.869448,77.675794
M01681,DT-433,FDR-009,Jayanagar,1.1,LT2-domestic,12.868746,77.676802
M01682,DT-433,FDR-009,Jayanagar,4.0,LT2-domestic,12.869451,77.678412
M01683,DT-433,FDR-009,Jayanagar,41.4,LT5-commercial,12.869581,77.67622
M01684,DT-433,FDR-009,Jayanagar,1.9,LT2-domestic,12.867953,77.676523
M01685,DT-433,FDR-009,Jayanagar,4.3,LT2-domestic,12.868281,77.676509
M01686,DT-433,FDR-009,Jayanagar,3.1,LT2-domestic,12.867843,77.676274
M01687,DT-433,FDR-009,Jayanagar,3.0,LT2-domestic,12.869351,77.675709
M01688,DT-433,FDR-009,Jayanagar,4.5,LT2-domestic,12.869463,77.677344
M01689,DT-433,FDR-009,Jayanagar,3.9,LT2-domestic,12.867232,77.674327
M01690,DT-433,FDR-009,Jayanagar,3.2,LT2-domestic,12.868571,77.67627
M01691,DT-433,FDR-009,Jayanagar,32.0,LT5-commercial,12.867838,77.677335
M01692,DT-433,FDR-009,Jayanagar,3.9,LT2-domestic,12.866857,77.675396
M01693,DT-433,FDR-009,Jayanagar,34.4,LT5-commercial,12.868038,77.67796
M01694,DT-433,FDR-009,Jayanagar,3.3,LT2-domestic,12.869496,77.676799
M01695,DT-433,FDR-009,Jayanagar,4.6,LT2-domestic,12.868892,77.675903
M01696,DT-433,FDR-009,Jayanagar,3.5,LT2-domestic,12.869136,77.677024
M01697,DT-433,FDR-009,Jayanagar,1.8,LT2-domestic,12.86862,77.675732
M01698,DT-433,FDR-009,Jayanagar,3.0,LT2-domestic,12.868239,77.677928
M01699,DT-433,FDR-009,Jayanagar,2.2,LT2-domestic,12.869448,77.675118
M01700,DT-434,FDR-009,Jayanagar,2.1,LT2-domestic,12.863668,77.701228
M01701,DT-434,FDR-009,Jayanagar,4.1,LT2-domestic,12.864121,77.699312
M01702,DT-434,FDR-009,Jayanagar,3.7,LT2-domestic,12.863082,77.700021
M01703,DT-434,FDR-009,Jayanagar,4.6,LT2-domestic,12.8639,77.698111
M01704,DT-434,FDR-009,Jayanagar,1.8,LT2-domestic,12.864291,77.697301
M01705,DT-434,FDR-009,Jayanagar,2.2,LT2-domestic,12.86393,77.701115
M01706,DT-434,FDR-009,Jayanagar,3.9,LT2-domestic,12.863952,77.698496
M01707,DT-434,FDR-009,Jayanagar,1.0,LT2-domestic,12.865124,77.701075
M01708,DT-434,FDR-009,Jayanagar,4.3,LT2-domestic,12.865873,77.699531
M01709,DT-434,FDR-009,Jayanagar,3.6,LT2-domestic,12.866867,77.699615
M01710,DT-434,FDR-009,Jayanagar,1.3,LT2-domestic,12.86486,77.701562
M01711,DT-434,FDR-009,Jayanagar,3.1,LT2-domestic,12.865207,77.698128
M01712,DT-434,FDR-009,Jayanagar,1.1,LT2-domestic,12.864576,77.699547
M01713,DT-434,FDR-009,Jayanagar,2.3,LT2-domestic,12.863329,77.699137
M01714,DT-434,FDR-009,Jayanagar,2.8,LT2-domestic,12.86436,77.699485
M01715,DT-434,FDR-009,Jayanagar,3.1,LT2-domestic,12.862946,77.698234
M01716,DT-434,FDR-009,Jayanagar,3.0,LT2-domestic,12.86472,77.699535
M01717,DT-434,FDR-009,Jayanagar,3.3,LT2-domestic,12.865028,77.699156
M01718,DT-434,FDR-009,Jayanagar,11.4,LT5-commercial,12.863531,77.699931
M01719,DT-434,FDR-009,Jayanagar,1.9,LT2-domestic,12.863528,77.698933
M01720,DT-434,FDR-009,Jayanagar,3.0,LT2-domestic,12.86439,77.700395
M01721,DT-434,FDR-009,Jayanagar,3.6,LT2-domestic,12.865234,77.700124
M01722,DT-434,FDR-009,Jayanagar,1.1,LT2-domestic,12.865826,77.699283
M01723,DT-434,FDR-009,Jayanagar,4.3,LT2-domestic,12.864675,77.700164
M01724,DT-434,FDR-009,Jayanagar,2.0,LT2-domestic,12.863956,77.699744
M01725,DT-434,FDR-009,Jayanagar,3.6,LT2-domestic,12.866419,77.700371
M01726,DT-434,FDR-009,Jayanagar,4.7,LT2-domestic,12.863352,77.700907
M01727,DT-434,FDR-009,Jayanagar,1.8,LT2-domestic,12.864138,77.700126
M01728,DT-434,FDR-009,Jayanagar,1.6,LT2-domestic,12.864517,77.698279
M01729,DT-434,FDR-009,Jayanagar,1.5,LT2-domestic,12.864639,77.700167
M01730,DT-434,FDR-009,Jayanagar,3.8,LT2-domestic,12.864306,77.699333
M01731,DT-434,FDR-009,Jayanagar,5.0,LT2-domestic,12.863433,77.699519
M01732,DT-434,FDR-009,Jayanagar,4.9,LT2-domestic,12.864173,77.700737
M01733,DT-434,FDR-009,Jayanagar,2.5,LT2-domestic,12.864694,77.700318
M01734,DT-434,FDR-009,Jayanagar,4.5,LT2-domestic,12.863793,77.700138
M01735,DT-434,FDR-009,Jayanagar,4.8,LT2-domestic,12.864192,77.700476
M01736,DT-434,FDR-009,Jayanagar,1.4,LT2-domestic,12.865517,77.700671
M01737,DT-434,FDR-009,Jayanagar,4.6,LT2-domestic,12.866145,77.701117
M01738,DT-434,FDR-009,Jayanagar,1.1,LT2-domestic,12.865928,77.697956
M01739,DT-434,FDR-009,Jayanagar,4.0,LT2-domestic,12.864299,77.697749
M01740,DT-434,FDR-009,Jayanagar,4.3,LT2-domestic,12.866011,77.699005
M01741,DT-434,FDR-009,Jayanagar,3.4,LT2-domestic,12.865404,77.698438
M01742,DT-434,FDR-009,Jayanagar,3.6,LT2-domestic,12.86361,77.699937
M01743,DT-434,FDR-009,Jayanagar,5.0,LT2-domestic,12.866157,77.698525
M01744,DT-434,FDR-009,Jayanagar,4.5,LT2-domestic,12.865919,77.699333
M01745,DT-434,FDR-009,Jayanagar,4.9,LT2-domestic,12.863315,77.698013
M01746,DT-434,FDR-009,Jayanagar,46.2,LT5-commercial,12.8654,77.701343
M01747,DT-434,FDR-009,Jayanagar,2.4,LT2-domestic,12.864637,77.699217
M01748,DT-434,FDR-009,Jayanagar,3.3,LT2-domestic,12.865109,77.698952
M01749,DT-434,FDR-009,Jayanagar,4.5,LT2-domestic,12.862954,77.700215
M01750,DT-435,FDR-009,Jayanagar,2.2,LT2-domestic,12.90599,77.704634
M01751,DT-435,FDR-009,Jayanagar,4.0,LT2-domestic,12.907626,77.704106
M01752,DT-435,FDR-009,Jayanagar,5.0,LT2-domestic,12.904966,77.703281
M01753,DT-435,FDR-009,Jayanagar,1.5,LT2-domestic,12.907334,77.704211
M01754,DT-435,FDR-009,Jayanagar,4.2,LT2-domestic,12.90734,77.705571
M01755,DT-435,FDR-009,Jayanagar,1.2,LT2-domestic,12.906111,77.704991
M01756,DT-435,FDR-009,Jayanagar,3.2,LT2-domestic,12.906433,77.704887
M01757,DT-435,FDR-009,Jayanagar,3.3,LT2-domestic,12.9053,77.704876
M01758,DT-435,FDR-009,Jayanagar,1.9,LT2-domestic,12.905636,77.704282
M01759,DT-435,FDR-009,Jayanagar,2.8,LT2-domestic,12.903942,77.703828
M01760,DT-435,FDR-009,Jayanagar,1.7,LT2-domestic,12.904973,77.70276
M01761,DT-435,FDR-009,Jayanagar,3.0,LT2-domestic,12.906376,77.703989
M01762,DT-435,FDR-009,Jayanagar,1.6,LT2-domestic,12.905949,77.704641
M01763,DT-435,FDR-009,Jayanagar,3.4,LT2-domestic,12.908474,77.70573
M01764,DT-435,FDR-009,Jayanagar,3.9,LT2-domestic,12.904802,77.702972
M01765,DT-435,FDR-009,Jayanagar,4.4,LT2-domestic,12.905728,77.703443
M01766,DT-435,FDR-009,Jayanagar,1.1,LT2-domestic,12.906429,77.702501
M01767,DT-435,FDR-009,Jayanagar,3.2,LT2-domestic,12.906132,77.703858
M01768,DT-435,FDR-009,Jayanagar,4.0,LT2-domestic,12.906818,77.705221
M01769,DT-435,FDR-009,Jayanagar,1.5,LT2-domestic,12.905782,77.704126
M01770,DT-435,FDR-009,Jayanagar,4.5,LT2-domestic,12.90825,77.703798
M01771,DT-435,FDR-009,Jayanagar,1.2,LT2-domestic,12.904457,77.704298
M01772,DT-435,FDR-009,Jayanagar,2.1,LT2-domestic,12.905122,77.700964
M01773,DT-435,FDR-009,Jayanagar,4.5,LT2-domestic,12.904258,77.70319
M01774,DT-435,FDR-009,Jayanagar,5.0,LT2-domestic,12.905351,77.706533
M01775,DT-435,FDR-009,Jayanagar,3.0,LT2-domestic,12.905783,77.705045
M01776,DT-435,FDR-009,Jayanagar,2.6,LT2-domestic,12.906221,77.704042
M01777,DT-435,FDR-009,Jayanagar,4.5,LT2-domestic,12.908218,77.702357
M01778,DT-435,FDR-009,Jayanagar,40.3,LT5-commercial,12.906861,77.703658
M01779,DT-435,FDR-009,Jayanagar,4.9,LT2-domestic,12.907069,77.703964
M01780,DT-435,FDR-009,Jayanagar,1.0,LT2-domestic,12.906018,77.704635
M01781,DT-435,FDR-009,Jayanagar,2.2,LT2-domestic,12.905609,77.702896
H81782,DT-435,FDR-009,Jayanagar,1.9,LT2-domestic,12.906048,77.705003
M01783,DT-435,FDR-009,Jayanagar,1.7,LT2-domestic,12.903686,77.704313
M01784,DT-435,FDR-009,Jayanagar,1.9,LT2-domestic,12.907169,77.705377
M01785,DT-435,FDR-009,Jayanagar,1.4,LT2-domestic,12.906441,77.704747
M01786,DT-435,FDR-009,Jayanagar,2.0,LT2-domestic,12.905933,77.70365
M01787,DT-435,FDR-009,Jayanagar,2.7,LT2-domestic,12.906093,77.702924
M01788,DT-435,FDR-009,Jayanagar,1.6,LT2-domestic,12.907483,77.704605
M01789,DT-435,FDR-009,Jayanagar,3.2,LT2-domestic,12.906763,77.70415
M01790,DT-435,FDR-009,Jayanagar,3.6,LT2-domestic,12.905559,77.701888
M01791,DT-435,FDR-009,Jayanagar,4.4,LT2-domestic,12.905951,77.70316
M01792,DT-435,FDR-009,Jayanagar,3.3,LT2-domestic,12.907457,77.704725
M01793,DT-435,FDR-009,Jayanagar,2.3,LT2-domestic,12.907674,77.703953
M01794,DT-435,FDR-009,Jayanagar,4.1,LT2-domestic,12.904892,77.703151
M01795,DT-435,FDR-009,Jayanagar,4.4,LT2-domestic,12.905867,77.703962
M01796,DT-435,FDR-009,Jayanagar,3.8,LT2-domestic,12.906987,77.701643
M01797,DT-435,FDR-009,Jayanagar,4.6,LT2-domestic,12.905484,77.703177
M01798,DT-435,FDR-009,Jayanagar,2.1,LT2-domestic,12.905588,77.703666
M01799,DT-435,FDR-009,Jayanagar,3.8,LT2-domestic,12.905635,77.70316
M01800,DT-436,FDR-010,Jayanagar,2.2,LT2-domestic,12.859932,77.737788
M01801,DT-436,FDR-010,Jayanagar,4.3,LT2-domestic,12.859086,77.736778
M01802,DT-436,FDR-010,Jayanagar,2.1,LT2-domestic,12.861423,77.736604
M01803,DT-436,FDR-010,Jayanagar,10.4,LT5-commercial,12.860427,77.735851
M01804,DT-436,FDR-010,Jayanagar,2.6,LT2-domestic,12.859999,77.736962
M01805,DT-436,FDR-010,Jayanagar,2.7,LT2-domestic,12.858575,77.736525
M01806,DT-436,FDR-010,Jayanagar,4.6,LT2-domestic,12.857909,77.735176
M01807,DT-436,FDR-010,Jayanagar,4.4,LT2-domestic,12.86128,77.735747
M01808,DT-436,FDR-010,Jayanagar,1.5,LT2-domestic,12.859975,77.737397
M01809,DT-436,FDR-010,Jayanagar,3.6,LT2-domestic,12.86039,77.735613
M01810,DT-436,FDR-010,Jayanagar,1.6,LT2-domestic,12.863113,77.737104
M01811,DT-436,FDR-010,Jayanagar,3.7,LT2-domestic,12.859352,77.736134
M01812,DT-436,FDR-010,Jayanagar,1.4,LT2-domestic,12.859548,77.737023
M01813,DT-436,FDR-010,Jayanagar,1.1,LT2-domestic,12.860054,77.736238
M01814,DT-436,FDR-010,Jayanagar,3.9,LT2-domestic,12.86055,77.736061
M01815,DT-436,FDR-010,Jayanagar,4.7,LT2-domestic,12.859721,77.736902
M01816,DT-436,FDR-010,Jayanagar,2.6,LT2-domestic,12.859206,77.736643
M01817,DT-436,FDR-010,Jayanagar,1.8,LT2-domestic,12.860411,77.734485
M01818,DT-436,FDR-010,Jayanagar,3.0,LT2-domestic,12.860912,77.737031
M01819,DT-436,FDR-010,Jayanagar,4.7,LT2-domestic,12.859814,77.737008
M01820,DT-436,FDR-010,Jayanagar,2.3,LT2-domestic,12.859991,77.736309
M01821,DT-436,FDR-010,Jayanagar,4.6,LT2-domestic,12.860223,77.736031
M01822,DT-436,FDR-010,Jayanagar,3.3,LT2-domestic,12.862478,77.736557
M01823,DT-436,FDR-010,Jayanagar,3.1,LT2-domestic,12.859645,77.735687
M01824,DT-436,FDR-010,Jayanagar,46.3,LT5-commercial,12.859429,77.735336
M01825,DT-436,FDR-010,Jayanagar,2.7,LT2-domestic,12.860354,77.735166
M01826,DT-436,FDR-010,Jayanagar,3.7,LT2-domestic,12.861025,77.737248
M01827,DT-436,FDR-010,Jayanagar,1.6,LT2-domestic,12.859783,77.736257
M01828,DT-436,FDR-010,Jayanagar,1.1,LT2-domestic,12.858732,77.735922
M01829,DT-436,FDR-010,Jayanagar,3.7,LT2-domestic,12.860868,77.736614
M01830,DT-436,FDR-010,Jayanagar,4.0,LT2-domestic,12.860194,77.735828
M01831,DT-436,FDR-010,Jayanagar,2.1,LT2-domestic,12.859237,77.735943
M01832,DT-436,FDR-010,Jayanagar,1.4,LT2-domestic,12.862128,77.73648
M01833,DT-436,FDR-010,Jayanagar,38.1,LT5-commercial,12.861565,77.733591
M01834,DT-436,FDR-010,Jayanagar,3.1,LT2-domestic,12.860083,77.736414
M01835,DT-436,FDR-010,Jayanagar,3.8,LT2-domestic,12.85901,77.736669
M01836,DT-436,FDR-010,Jayanagar,1.2,LT2-domestic,12.860393,77.735326
M01837,DT-436,FDR-010,Jayanagar,40.3,LT5-commercial,12.859216,77.734784
M01838,DT-436,FDR-010,Jayanagar,4.7,LT2-domestic,12.860092,77.736136
M01839,DT-436,FDR-010,Jayanagar,2.4,LT2-domestic,12.861034,77.737679
M01840,DT-436,FDR-010,Jayanagar,2.7,LT2-domestic,12.860356,77.73623
M01841,DT-436,FDR-010,Jayanagar,1.8,LT2-domestic,12.85925,77.737425
M01842,DT-436,FDR-010,Jayanagar,4.5,LT2-domestic,12.861457,77.734775
M01843,DT-436,FDR-010,Jayanagar,2.1,LT2-domestic,12.861694,77.735027
M01844,DT-436,FDR-010,Jayanagar,4.0,LT2-domestic,12.859251,77.735767
M01845,DT-436,FDR-010,Jayanagar,4.4,LT2-domestic,12.859815,77.736562
M01846,DT-436,FDR-010,Jayanagar,1.5,LT2-domestic,12.85994,77.736507
M01847,DT-436,FDR-010,Jayanagar,4.7,LT2-domestic,12.859506,77.73752
M01848,DT-436,FDR-010,Jayanagar,2.5,LT2-domestic,12.858072,77.736415
M01849,DT-436,FDR-010,Jayanagar,4.1,LT2-domestic,12.860398,77.736684
M01850,DT-437,FDR-010,Jayanagar,2.8,LT2-domestic,12.903065,77.753398
M01851,DT-437,FDR-010,Jayanagar,3.7,LT2-domestic,12.902121,77.755296
M01852,DT-437,FDR-010,Jayanagar,4.0,LT2-domestic,12.903127,77.755816
M01853,DT-437,FDR-010,Jayanagar,2.6,LT2-domestic,12.901947,77.754689
M01854,DT-437,FDR-010,Jayanagar,4.0,LT2-domestic,12.902193,77.753736
M01855,DT-437,FDR-010,Jayanagar,1.4,LT2-domestic,12.902594,77.755805
M01856,DT-437,FDR-010,Jayanagar,3.8,LT2-domestic,12.903302,77.755056
M01857,DT-437,FDR-010,Jayanagar,1.5,LT2-domestic,12.90328,77.756427
H81858,DT-437,FDR-010,Jayanagar,1.1,LT2-domestic,12.901762,77.753747
H81859,DT-437,FDR-010,Jayanagar,1.3,LT2-domestic,12.902212,77.754519
M01860,DT-437,FDR-010,Jayanagar,3.2,LT2-domestic,12.901726,77.753652
M01861,DT-437,FDR-010,Jayanagar,4.6,LT2-domestic,12.900654,77.754601
M01862,DT-437,FDR-010,Jayanagar,3.4,LT2-domestic,12.903271,77.755224
M01863,DT-437,FDR-010,Jayanagar,4.9,LT2-domestic,12.90253,77.754797
M01864,DT-437,FDR-010,Jayanagar,3.8,LT2-domestic,12.901683,77.75428
M01865,DT-437,FDR-010,Jayanagar,3.3,LT2-domestic,12.902991,77.754678
M01866,DT-437,FDR-010,Jayanagar,27.7,LT5-commercial,12.903102,77.756338
M01867,DT-437,FDR-010,Jayanagar,1.7,LT2-domestic,12.903423,77.756903
M01868,DT-437,FDR-010,Jayanagar,3.0,LT2-domestic,12.901152,77.75463
M01869,DT-437,FDR-010,Jayanagar,2.9,LT2-domestic,12.902164,77.757057
M01870,DT-437,FDR-010,Jayanagar,3.0,LT2-domestic,12.901617,77.752817
M01871,DT-437,FDR-010,Jayanagar,3.4,LT2-domestic,12.902328,77.754668
M01872,DT-437,FDR-010,Jayanagar,1.1,LT2-domestic,12.900277,77.752985
M01873,DT-437,FDR-010,Jayanagar,3.2,LT2-domestic,12.902847,77.755061
M01874,DT-437,FDR-010,Jayanagar,1.4,LT2-domestic,12.903845,77.755699
M01875,DT-437,FDR-010,Jayanagar,3.7,LT2-domestic,12.901545,77.753382
M01876,DT-437,FDR-010,Jayanagar,3.2,LT2-domestic,12.901049,77.757018
M01877,DT-437,FDR-010,Jayanagar,3.6,LT2-domestic,12.902598,77.754386
M01878,DT-437,FDR-010,Jayanagar,1.6,LT2-domestic,12.902287,77.755545
M01879,DT-437,FDR-010,Jayanagar,32.0,LT5-commercial,12.902101,77.755194
M01880,DT-437,FDR-010,Jayanagar,1.7,LT2-domestic,12.900835,77.754246
M01881,DT-437,FDR-010,Jayanagar,3.1,LT2-domestic,12.903081,77.754167
M01882,DT-437,FDR-010,Jayanagar,3.4,LT2-domestic,12.901191,77.753428
M01883,DT-437,FDR-010,Jayanagar,2.5,LT2-domestic,12.901501,77.756627
M01884,DT-437,FDR-010,Jayanagar,3.5,LT2-domestic,12.901494,77.755423
M01885,DT-437,FDR-010,Jayanagar,3.9,LT2-domestic,12.901473,77.75476
M01886,DT-437,FDR-010,Jayanagar,1.7,LT2-domestic,12.90052,77.755114
M01887,DT-437,FDR-010,Jayanagar,1.5,LT2-domestic,12.905249,77.752787
M01888,DT-437,FDR-010,Jayanagar,3.8,LT2-domestic,12.902348,77.755034
M01889,DT-437,FDR-010,Jayanagar,2.6,LT2-domestic,12.903513,77.754142
M01890,DT-437,FDR-010,Jayanagar,1.6,LT2-domestic,12.903686,77.753695
